Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId,geometry
781237,KAPATID ORIENTIAL STORE,3538 W Lawrence Ave,NA,Chicago,IL,60625,5628,COOK,Grocery Store,41.968414,-87.717171,NA,NA,50381,"c(-87.717171, 41.968414)"
994998,New York Deli Inc,316 E 47th St,NA,Chicago,IL,60653,4004,COOK,Grocery Store,41.809425,-87.61895,NA,NA,50941,"c(-87.61895, 41.809425)"
693937,Food City 152,4727 E Southern Ave,NA,Phoenix,AZ,85042,4100,MARICOPA,Super Store,33.392735,-111.97949,NA,NA,51021,"c(-111.97949, 33.392735)"
694749,FRY'S 618,3246 E Bell Rd,NA,Phoenix,AZ,85032,2727,MARICOPA,Super Store,33.640739,-112.01221,NA,NA,51099,"c(-112.01221, 33.640739)"
676570,Jewel Food Store 3477,4734 N Pueblo,NA,Chicago,IL,60656,    ,COOK,Supermarket,41.960049,-87.83667,NA,NA,51433,"c(-87.83667, 41.960049)"
695796,FRY'S 12,18420 N 19th Ave,NA,Phoenix,AZ,85023,1361,MARICOPA,Super Store,33.653904,-112.09983,NA,NA,51573,"c(-112.09983, 33.653904)"
677592,Trader Joe's 688,3745 N Lincoln Ave,NA,Chicago,IL,60613,3517,COOK,Supermarket,41.94981,-87.675697,NA,NA,51690,"c(-87.675697, 41.94981)"
682149,RED APPLE FD & LIQ,317 E 51st St,NA,Chicago,IL,60615,3503,COOK,Grocery Store,41.801842,-87.618706,NA,NA,52277,"c(-87.618706, 41.801842)"
773342,THREE STARS FOOD MARKET INC,252 N Kedzie Ave,NA,Chicago,IL,60612,1869,COOK,Grocery Store,41.885677,-87.706314,NA,NA,52713,"c(-87.706314, 41.885677)"
825685,ALDI 76033 76033,10532 S Indianapolis Ave,NA,Chicago,IL,60617,6355,COOK,Supermarket,41.703789,-87.525749,NA,NA,52848,"c(-87.525749, 41.703789)"
734063,Sprouts Farmers Market 18,245 E Bell Rd Ste 15,NA,Phoenix,AZ,85022,2354,MARICOPA,Supermarket,33.640163,-112.07101,NA,NA,52948,"c(-112.07101, 33.640163)"
774954,El Super 8,5127 W Indian School Rd,NA,Phoenix,AZ,85031,2611,MARICOPA,Supermarket,33.493603,-112.17036,NA,NA,53090,"c(-112.17036, 33.493603)"
1598825,Pete's Market 18,3250 W 87th St,NA,Chicago,IL,60652,3768,COOK,Super Store,41.737289,-87.703354,NA,NA,53677,"c(-87.703354, 41.737289)"
783516,Target Store T-1905,2140 E Baseline Rd,NA,Phoenix,AZ,85042,6910,MARICOPA,Super Store,33.37785,-112.03417,NA,NA,54081,"c(-112.03417, 33.37785)"
655651,WILLIE'S GROCERY STORE,4958 S Wolcott Ave,NA,Chicago,IL,60609,4849,COOK,Grocery Store,41.8032,-87.672417,NA,NA,54224,"c(-87.672417, 41.8032)"
654900,Walmart 2512,1825 W Bell Rd,NA,Phoenix,AZ,85023,    ,MARICOPA,Super Store,33.637218,-112.09807,NA,NA,54679,"c(-112.09807, 33.637218)"
783099,WMI SYRIA INC,7600 S Exchange Ave,NA,Chicago,IL,60649,4310,COOK,Grocery Store,41.756939,-87.558014,NA,NA,54719,"c(-87.558014, 41.756939)"
655059,NORTH WATER MARKET INC,2626 W Devon Ave,NA,Chicago,IL,60659,1804,COOK,Super Store,41.997711,-87.695786,NA,NA,54782,"c(-87.695786, 41.997711)"
657953,NEIGHBORHOOD GROCERY & DELI,9001 S Ashland Ave,NA,Chicago,IL,60620,5027,COOK,Grocery Store,41.730118,-87.662514,NA,NA,54818,"c(-87.662514, 41.730118)"
810777,Moon Star Grocery Inc,733 W 69th St,NA,Chicago,IL,60621,2435,COOK,Grocery Store,41.768787,-87.642792,NA,NA,55151,"c(-87.642792, 41.768787)"
696884,LIBERTY FOOD CENTER INC,10620 W McNichols Rd,NA,Detroit,MI,48221,2366,WAYNE,Super Store,42.416744,-83.167961,NA,NA,55241,"c(-83.167961, 42.416744)"
811865,ALDI 66067 66067,7345 S State St,NA,Chicago,IL,60619,1622,COOK,Supermarket,41.761047,-87.624748,NA,NA,55672,"c(-87.624748, 41.761047)"
999269,Eves Market,1411 Washington Blvd,NA,Detroit,MI,48226,1745,WAYNE,Grocery Store,42.334049,-83.051262,NA,NA,55673,"c(-83.051262, 42.334049)"
999612,Cermak Produce No. 12 Inc,3033 S Halsted St,NA,Chicago,IL,60608,5804,COOK,Super Store,41.838833,-87.646263,NA,Experimental Station Chicago,55772,"c(-87.646263, 41.838833)"
827614,Whole Foods Market 10203,3640 N Halsted St,NA,Chicago,IL,60613,4316,COOK,Super Store,41.948441,-87.649529,NA,NA,56118,"c(-87.649529, 41.948441)"
734896,Al Bayan Grocery Inc,3134 N Narragansett Ave,NA,Chicago,IL,60634,4919,COOK,Grocery Store,41.937119,-87.785973,NA,NA,56392,"c(-87.785973, 41.937119)"
1001622,Trader Joe's 703,667 W Diversey Pkwy,NA,Chicago,IL,60614,1510,COOK,Supermarket,41.932724,-87.64621,NA,NA,56650,"c(-87.64621, 41.932724)"
683282,Super Mercado LaPiedad,7105 W Vernor Hwy,NA,Detroit,MI,48209,1554,WAYNE,Grocery Store,42.314312,-83.120132,NA,NA,56775,"c(-83.120132, 42.314312)"
829278,Whole Foods Market 10171,1100 S Canal St,Ste 107,Chicago,IL,60607,    ,COOK,Super Store,41.868481,-87.639336,NA,NA,57336,"c(-87.639336, 41.868481)"
779368,Luciano's Grocery - 18th St,1714 W 18th St,NA,Chicago,IL,60608,1914,COOK,Grocery Store,41.858013,-87.66935,NA,NA,57546,"c(-87.66935, 41.858013)"
669153,FRY'S 135,4505 E Thomas Rd,NA,Phoenix,AZ,85018,7614,MARICOPA,Super Store,33.480114,-111.9849,NA,NA,58229,"c(-111.9849, 33.480114)"
670388,ROGERS PARK FRUIT MARKET,7401 N Clark St,NA,Chicago,IL,60626,1660,COOK,Super Store,42.015968,-87.675148,NA,NA,58389,"c(-87.675148, 42.015968)"
669834,Jewel Food Store 1282,4729 N Central Ave,NA,Chicago,IL,60630,3269,COOK,Supermarket,41.9669,-87.767395,NA,NA,58769,"c(-87.767395, 41.9669)"
672084,PETE'S PRODUCE,1543 E 87th St,NA,Chicago,IL,60619,6548,COOK,Super Store,41.736649,-87.586517,NA,NA,58781,"c(-87.586517, 41.736649)"
672288,ALDI 40006 40006,5001 N Pulaski Rd,NA,Chicago,IL,60630,2706,COOK,Supermarket,41.971878,-87.72805,NA,NA,58800,"c(-87.72805, 41.971878)"
787758,Target Store T-0950,4515 E Thomas Rd,NA,Phoenix,AZ,85018,7614,MARICOPA,Super Store,33.48008,-111.9845,NA,NA,59259,"c(-111.9845, 33.48008)"
813601,Super Carniceria La Guera 1,5950 W McDowell Rd,Ste 107,Phoenix,AZ,85035,4989,MARICOPA,Grocery Store,33.465988,-112.18906,NA,NA,59452,"c(-112.18906, 33.465988)"
813615,Supermercado Alexs,4134 W 31st St,NA,Chicago,IL,60623,4803,COOK,Grocery Store,41.837067,-87.728165,NA,NA,59473,"c(-87.728165, 41.837067)"
813785,Whole Foods Market 10170,6020 N Cicero Ave,NA,Chicago,IL,60646,4302,COOK,Super Store,41.990185,-87.74839,NA,NA,59639,"c(-87.74839, 41.990185)"
1004769,ALDI 62088 62088,8500 S Holland Rd,NA,Chicago,IL,60620,1338,COOK,Supermarket,41.739433,-87.632027,NA,NA,60474,"c(-87.632027, 41.739433)"
1005180,Chava Grocery Inc. ,2349 S California Ave,NA,Chicago,IL,60608,3628,COOK,Grocery Store,41.848534,-87.695183,NA,NA,60525,"c(-87.695183, 41.848534)"
1007683,Lafayette Foods,1565 E Lafayette St,NA,Detroit,MI,48207,2958,WAYNE,Supermarket,42.338276,-83.032272,NA,Fair Food Network,61605,"c(-83.032272, 42.338276)"
794198,Target Store 2079,2112 W Peterson Ave,NA,Chicago,IL,60659,4277,COOK,Super Store,41.990681,-87.682671,NA,NA,61719,"c(-87.682671, 41.990681)"
739354,Baltimore Food & Liquor,13322 S Baltimore Ave,NA,Chicago,IL,60633,1425,COOK,Grocery Store,41.653236,-87.547211,NA,NA,61866,"c(-87.547211, 41.653236)"
739515,Walmart 5190,2501 W Happy Valley Rd,Ste 34,Phoenix,AZ,85085,3712,MARICOPA,Super Store,33.708569,-112.11029,NA,NA,61929,"c(-112.11029, 33.708569)"
741880,MUNICIPAL FOODS,2559 W Division St,NA,Chicago,IL,60622,2805,COOK,Grocery Store,41.902935,-87.691734,NA,NA,62021,"c(-87.691734, 41.902935)"
743104,Mikes Fresh Market,14383 Gratiot Ave,NA,Detroit,MI,48205,    ,WAYNE,Super Store,42.436218,-82.976997,NA,NA,62162,"c(-82.976997, 42.436218)"
743118,Cermak Produce,5220 S Pulaski Rd,NA,Chicago,IL,60632,4222,COOK,Super Store,41.798019,-87.723328,NA,NA,62167,"c(-87.723328, 41.798019)"
741357,ALDI 63038 63038,3030 S Kedzie Ave,NA,Chicago,IL,60623,4713,COOK,Supermarket,41.838482,-87.704926,NA,NA,62382,"c(-87.704926, 41.838482)"
817565,Moroleon Foods #2,4257 S Rockwell St,NA,Chicago,IL,60632,1215,COOK,Grocery Store,41.815746,-87.689255,NA,NA,63262,"c(-87.689255, 41.815746)"
831822,Target Store T-2236,16806 N 7th St,NA,Phoenix,AZ,85022,2662,MARICOPA,Super Store,33.637863,-112.06557,NA,NA,63325,"c(-112.06557, 33.637863)"
1365223,Carniceria Y Taqueria Sinaloa,1834 N 35th Ave,NA,Phoenix,AZ,85009,2301,MARICOPA,Grocery Store,33.469296,-112.13467,NA,NA,63504,"c(-112.13467, 33.469296)"
831849,Target Store T-2354,5715 N 19th Ave,NA,Phoenix,AZ,85015,2433,MARICOPA,Super Store,33.520859,-112.09957,NA,NA,63624,"c(-112.09957, 33.520859)"
916793,M K Poultry Inc,2600 W 51st St,NA,Chicago,IL,60632,1543,COOK,Grocery Store,41.801414,-87.689407,NA,NA,64064,"c(-87.689407, 41.801414)"
848364,Community Gas,150 W 127th St,NA,Chicago,IL,60628,7332,COOK,Grocery Store,41.663429,-87.626579,NA,NA,64529,"c(-87.626579, 41.663429)"
848139,FOOD 4 LESS MIDWEST 567,4821 W North Ave,NA,Chicago,IL,60639,4529,COOK,Super Store,41.909561,-87.746773,NA,NA,64925,"c(-87.746773, 41.909561)"
1013807,Livernois Fresh Fish Seafood Llc,18280 Livernois Ave,NA,Detroit,MI,48221,2773,WAYNE,Grocery Store,42.425625,-83.140831,NA,NA,65520,"c(-83.140831, 42.425625)"
833884,The Warehouse Corp,538 W 119th St,NA,Chicago,IL,60628,5948,COOK,Super Store,41.678131,-87.63623,NA,NA,66126,"c(-87.63623, 41.678131)"
835067,Carniceria El Bronco,6305 W McDowell Rd,Ste 5,Phoenix,AZ,85035,4792,MARICOPA,Grocery Store,33.465885,-112.19557,NA,NA,66271,"c(-112.19557, 33.465885)"
853390,Trader Joe's 282,4726 E Shea Blvd,NA,Phoenix,AZ,85028,3043,MARICOPA,Supermarket,33.582836,-111.97871,NA,NA,66824,"c(-111.97871, 33.582836)"
820230,ALDI 72077 72077,6520 W Fullerton Ave,NA,Chicago,IL,60707,    ,COOK,Supermarket,41.923725,-87.787956,NA,NA,66979,"c(-87.787956, 41.923725)"
820654,Millender Center Food Plaza,575 Brush St,NA,Detroit,MI,48226,4310,WAYNE,Grocery Store,42.331417,-83.042381,NA,NA,67059,"c(-83.042381, 42.331417)"
673507,FRY'S 127,4204 W Cactus Rd,NA,Phoenix,AZ,85029,2924,MARICOPA,Super Store,33.59758,-112.15028,NA,NA,67132,"c(-112.15028, 33.59758)"
675814,Jewel Food Store 3470,3570 N Elston Ave,NA,Chicago,IL,60618,4318,COOK,Supermarket,41.946033,-87.708069,NA,NA,67263,"c(-87.708069, 41.946033)"
822422,Chicago Produce,3500 W Lawrence Ave,NA,Chicago,IL,60625,5612,COOK,Super Store,41.968636,-87.716103,NA,NA,67709,"c(-87.716103, 41.968636)"
879026,Sam's Club 6606,8340 W McDowell Rd,NA,Phoenix,AZ,85037,    ,MARICOPA,Super Store,33.467022,-112.23955,NA,NA,68199,"c(-112.23955, 33.467022)"
879030,Sam's Club 6608,1525 W Bell Rd,NA,Phoenix,AZ,85023,    ,MARICOPA,Super Store,33.638252,-112.09269,NA,NA,68201,"c(-112.09269, 33.638252)"
917426,El Super 19,7502 W Thomas Rd,NA,Phoenix,AZ,85033,    ,MARICOPA,Supermarket,33.480244,-112.22074,NA,NA,68655,"c(-112.22074, 33.480244)"
919490,African SuperMarket & Liquors Inc,4156 W Madison St,NA,Chicago,IL,60624,2303,COOK,Grocery Store,41.880699,-87.730339,NA,NA,68798,"c(-87.730339, 41.880699)"
1287805,Jewel-Osco 3234,102 W Division St,NA,Chicago,IL,60610,    ,COOK,Supermarket,41.903938,-87.63166,NA,NA,69520,"c(-87.63166, 41.903938)"
1287907,Supermercado Martin,5155 W Addison St,NA,Chicago,IL,60641,3402,COOK,Grocery Store,41.945839,-87.756676,NA,NA,69696,"c(-87.756676, 41.945839)"
747155,West Lawn Foods 4,5838 S Pulaski Rd,NA,Chicago,IL,60629,4544,COOK,Super Store,41.786594,-87.723007,NA,NA,71298,"c(-87.723007, 41.786594)"
921154,Aldi 32,1836 N Clybourn Ave,NA,Chicago,IL,60614,4902,COOK,Supermarket,41.914635,-87.654701,NA,NA,71882,"c(-87.654701, 41.914635)"
921155,Aldi 82,3320 W Belmont Ave,NA,Chicago,IL,60618,5513,COOK,Supermarket,41.939346,-87.71022,NA,NA,71883,"c(-87.71022, 41.939346)"
745894,FRUTERIA ANDREA,2800 S Drake Ave,NA,Chicago,IL,60623,4638,COOK,Grocery Store,41.840611,-87.713501,NA,NA,71993,"c(-87.713501, 41.840611)"
752654,MARCUS MARKET,4614 2nd Ave,NA,Detroit,MI,48201,1224,WAYNE,Grocery Store,42.352421,-83.067169,NA,NA,72005,"c(-83.067169, 42.352421)"
751937,FARM SUPERMARKET,2257 W Devon Ave,NA,Chicago,IL,60659,2042,COOK,Supermarket,41.997753,-87.686684,NA,NA,72308,"c(-87.686684, 41.997753)"
929843,Dill Pickle Food Co-op,2746 N Milwaukee Ave,NA,Chicago,IL,60647,1337,COOK,Supermarket,41.930874,-87.710915,NA,Experimental Station Chicago,72421,"c(-87.710915, 41.930874)"
752385,Parkway Super Market Inc,6435 S King Dr,NA,Chicago,IL,60637,3116,COOK,Grocery Store,41.777392999999996,-87.61528,NA,NA,72644,"c(-87.61528, 41.777393)"
754358,Pete's Fresh Market 5,3448 E 118th St,NA,Chicago,IL,60617,7354,COOK,Super Store,41.681011,-87.539452,NA,NA,73429,"c(-87.539452, 41.681011)"
1576076,Wing Cheong Grocery Inc,2317 S Wentworth Ave,NA,Chicago,IL,60616,2013,COOK,Grocery Store,41.850468,-87.631668,NA,NA,73580,"c(-87.631668, 41.850468)"
882965,Food For Less 570,112 West 87th Street,NA,Chicago,IL,60620,    ,COOK,Super Store,41.736343,-87.626831,NA,NA,73612,"c(-87.626831, 41.736343)"
753763,FAMILY FOODS SUPERSTORE,8665 Rosa Parks Blvd,NA,Detroit,MI,48206,2201,WAYNE,Super Store,42.372795000000004,-83.096992,NA,NA,73891,"c(-83.096992, 42.372795)"
1290869,Target 3208,3204 N Clark St,NA,Chicago,IL,60657,1602,COOK,Super Store,41.940346,-87.651031,NA,NA,74365,"c(-87.651031, 41.940346)"
1290883,Target 3261,1625 E Camelback Rd,NA,Phoenix,AZ,85016,3901,MARICOPA,Super Store,33.509205,-112.04652,NA,NA,74371,"c(-112.04652, 33.509205)"
1291241,Harbortown Fresh Market,3472 E Jefferson Ave,NA,Detroit,MI,48207,4200,WAYNE,Grocery Store,42.342651,-83.012207,NA,NA,74428,"c(-83.012207, 42.342651)"
1292085,7 Mile & Dequindre Mini Mart,1901 E 7 Mile Rd,NA,Detroit,MI,48234,1222,WAYNE,Grocery Store,42.433041,-83.082703,NA,NA,74937,"c(-83.082703, 42.433041)"
946165,INDO-PAK MEAT & GROCERY,3922 W Lawrence Ave,NA,Chicago,IL,60625,6212,COOK,Grocery Store,41.968311,-87.726524,NA,NA,74977,"c(-87.726524, 41.968311)"
923727,Costco Wholesale 0490,19001 N 27th Ave,NA,Phoenix,AZ,85027,5036,MARICOPA,Super Store,33.658649,-112.11718,NA,NA,75160,"c(-112.11718, 33.658649)"
1579273,Lake Grocery Store Inc,4759 W Lake St,NA,Chicago,IL,60644,2710,COOK,Grocery Store,41.886299,-87.745285,NA,NA,75328,"c(-87.745285, 41.886299)"
923779,Costco Wholesale 0738,2450 E Beardsley Rd,NA,Phoenix,AZ,85050,1300,MARICOPA,Super Store,33.669586,-112.02971,NA,NA,75644,"c(-112.02971, 33.669586)"
923703,Costco Wholesale 0380,2746 N Clybourn Ave,NA,Chicago,IL,60614,1006,COOK,Super Store,41.931038,-87.676773,NA,NA,75737,"c(-87.676773, 41.931038)"
923798,Costco Wholesale 0827,3801 N 33rd Ave,NA,Phoenix,AZ,85017,4508,MARICOPA,Super Store,33.492001,-112.12993,NA,NA,75738,"c(-112.12993, 33.492001)"
923718,Costco Wholesale 0465,4502 E Oak St,NA,Phoenix,AZ,85008,2411,MARICOPA,Super Store,33.472946,-111.98454,NA,NA,75858,"c(-111.98454, 33.472946)"
1575854,A & S Fish & Chicken,8928 W Vernor Hwy,NA,Detroit,MI,48209,1440,WAYNE,Grocery Store,42.308521,-83.135231,NA,NA,76648,"c(-83.135231, 42.308521)"
935616,Hegewisch Fruit Market,13209 S Baltimore Ave,NA,Chicago,IL,60633,1431,COOK,Grocery Store,41.655239,-87.547089,NA,NA,78725,"c(-87.547089, 41.655239)"
949442,Beebes #2 Food Center,1421 Springwells St,NA,Detroit,MI,48209,1947,WAYNE,Grocery Store,42.30545,-83.122917,NA,NA,78997,"c(-83.122917, 42.30545)"
1633410,Lil Sam,4800 W Fulton St,NA,Chicago,IL,60644,2622,COOK,Grocery Store,41.886059,-87.745819,NA,NA,79100,"c(-87.745819, 41.886059)"
941853,The Unit,2523 E 75th St,NA,Chicago,IL,60649,3703,COOK,Grocery Store,41.758793,-87.562981,NA,NA,79177,"c(-87.562981, 41.758793)"
938685,Aldi 16,1440 N Kostner Ave,NA,Chicago,IL,60651,1602,COOK,Supermarket,41.906757,-87.736298,NA,NA,79223,"c(-87.736298, 41.906757)"
940126,Open Produce,1635 E 55th St,NA,Chicago,IL,60615,5838,COOK,Grocery Store,41.795162,-87.585083,NA,NA,79770,"c(-87.585083, 41.795162)"
1461203,Shureim Halal Market Llc,2916 E McDowell Rd,Unit 3,Phoenix,AZ,85008,3619,MARICOPA,Grocery Store,33.466396,-112.01883,NA,NA,79907,"c(-112.01883, 33.466396)"
759548,Glory Supermarket,8000 W Outer Dr,NA,Detroit,MI,48235,3210,WAYNE,Super Store,42.419327,-83.21846,NA,Fair Food Network,80326,"c(-83.21846, 42.419327)"
759729,Sprouts Farmers Market 9,4201 W Thunderbird Rd,NA,Phoenix,AZ,85053,    ,MARICOPA,Supermarket,33.60944,-112.14851,NA,NA,80356,"c(-112.14851, 33.60944)"
952192,El Super 22,3130 E Thomas Rd,NA,Phoenix,AZ,85016,8016,MARICOPA,Supermarket,33.480511,-112.01466,NA,NA,81143,"c(-112.01466, 33.480511)"
953632,Jordan Valley,1976 E 73rd St,NA,Chicago,IL,60649,2902,COOK,Grocery Store,41.762558,-87.577065,NA,NA,81232,"c(-87.577065, 41.762558)"
954146,EL CONDOR,2349 N Milwaukee Ave,NA,Chicago,IL,60647,2924,COOK,Grocery Store,41.923897,-87.698898,NA,NA,81250,"c(-87.698898, 41.923897)"
952962,Supermercado Guerrero,3100 W Cermak Rd,NA,Chicago,IL,60623,3448,COOK,Grocery Store,41.851856,-87.702835,NA,NA,81616,"c(-87.702835, 41.851856)"
1293053,Harlem Fresh Fish & Chicken 1,7320 Grand River Ave,NA,Detroit,MI,48204,2210,WAYNE,Grocery Store,42.357388,-83.110039,NA,NA,81666,"c(-83.110039, 42.357388)"
1566261,Maiwen International Market,17006 W Warren Ave,NA,Detroit,MI,48228,3566,WAYNE,Grocery Store,42.343639,-83.212791,NA,NA,81949,"c(-83.212791, 42.343639)"
1038804,Garden Gourmet Market,1130 N Ashland Ave,NA,Chicago,IL,60622,3935,COOK,Grocery Store,41.902443,-87.667862,NA,NA,82861,"c(-87.667862, 41.902443)"
1037969,Food Farm Super Market,11550 Dexter Ave,NA,Detroit,MI,48206,1499,WAYNE,Supermarket,42.378536,-83.123222,NA,Fair Food Network,82959,"c(-83.123222, 42.378536)"
945634,Awami Bazaar and Zabiha Meat Inc,2340 W Devon Ave,NA,Chicago,IL,60659,2011,COOK,Grocery Store,41.997787,-87.689034,NA,NA,83219,"c(-87.689034, 41.997787)"
763425,ALDI 75072 75072,14708 Mack Ave,NA,Detroit,MI,48215,2524,WAYNE,Supermarket,42.386932,-82.949608,NA,NA,83333,"c(-82.949608, 42.386932)"
763564,Target Store T-0851,7409 W Virginia Ave,NA,Phoenix,AZ,85035,1336,MARICOPA,Super Store,33.476513,-112.21807,NA,NA,83591,"c(-112.21807, 33.476513)"
763567,Target Store T-1141,2727 W Agua Fria Fwy,NA,Phoenix,AZ,85027,3929,MARICOPA,Super Store,33.667885,-112.11878,NA,NA,83595,"c(-112.11878, 33.667885)"
763569,Target Store T-1360,21001 N Tatum Blvd,Ste 20,Phoenix,AZ,85050,4207,MARICOPA,Super Store,33.676926,-111.97725,NA,NA,83597,"c(-111.97725, 33.676926)"
1041942,La Azteca Produce Corp,7067 N Clark St,NA,Chicago,IL,60626,2426,COOK,Grocery Store,42.010761,-87.674255,NA,NA,84422,"c(-87.674255, 42.010761)"
956610,Target Store 2373,4466 N Broadway St,NA,Chicago,IL,60640,5660,COOK,Super Store,41.962917,-87.65583,NA,NA,84810,"c(-87.65583, 41.962917)"
1043409,Q & H  Grocery Store,2408 W Bryn Mawr Ave,NA,Chicago,IL,60659,5102,COOK,Grocery Store,41.983227,-87.689789,NA,NA,85127,"c(-87.689789, 41.983227)"
1044464,WinCo Foods 108,330 W Bell Rd,NA,Phoenix,AZ,85023,3503,MARICOPA,Supermarket,33.640339,-112.07873,NA,NA,85508,"c(-112.07873, 33.640339)"
1043575,88 International Market,3557 W Dunlap Ave,NA,Phoenix,AZ,85051,5303,MARICOPA,Grocery Store,33.567509,-112.13584,NA,NA,85585,"c(-112.13584, 33.567509)"
1097038,Lasani Zabiha Halal Meat And Grocers,2445 W Devon Ave,NA,Chicago,IL,60659,1914,COOK,Grocery Store,41.997669,-87.691399,NA,NA,86286,"c(-87.691399, 41.997669)"
1642301,Seafood Originals,1317 E 87th St,NA,Chicago,IL,60619,7024,COOK,Grocery Store,41.736473,-87.592148,NA,NA,86297,"c(-87.592148, 41.736473)"
912596,Adrians Food Market,3700 W Diversey Ave,NA,Chicago,IL,60647,1116,COOK,Grocery Store,41.931919,-87.719879,NA,NA,87715,"c(-87.719879, 41.931919)"
910837,ALDI 40065,6221 N Broadway St,NA,Chicago,IL,60660,1902,COOK,Supermarket,41.994961000000004,-87.660355,NA,NA,87839,"c(-87.660355, 41.994961)"
890403,Whole Foods Market 10252,1550 N Kingsbury St,NA,Chicago,IL,60642,2532,COOK,Super Store,41.909481,-87.652962,NA,NA,87920,"c(-87.652962, 41.909481)"
961662,Superdollararmex Plus 2,2826 W 55th St,NA,Chicago,IL,60632,2205,COOK,Grocery Store,41.793724,-87.694885,NA,NA,88096,"c(-87.694885, 41.793724)"
959924,7 Mile & Tel Mini Mart Inc,23540 W 7 Mile Rd,NA,Detroit,MI,48219,1722,WAYNE,Grocery Store,42.429108,-83.272285,NA,NA,88105,"c(-83.272285, 42.429108)"
923822,Costco Wholesale 1058,4570 E Cactus Rd,NA,Phoenix,AZ,85032,7702,MARICOPA,Super Store,33.599850000000004,-111.98398,NA,NA,88708,"c(-111.98398, 33.59985)"
1587404,Supermercado Santos,4045 W 31st St,NA,Chicago,IL,60623,4904,COOK,Grocery Store,41.836655,-87.726097,NA,NA,88757,"c(-87.726097, 41.836655)"
924668,Huerta's Grocery Store,6509 S Kedzie Ave,NA,Chicago,IL,60629,3430,COOK,Grocery Store,41.774998,-87.702797,NA,NA,88824,"c(-87.702797, 41.774998)"
866256,Jewel 3376,370 N Desplaines St,NA,Chicago,IL,60661,1106,COOK,Supermarket,41.888374,-87.644348,NA,NA,89146,"c(-87.644348, 41.888374)"
720720,RODRIGUEZ FRUITS & VEGETABLES,2458 S Saint Louis Ave,NA,Chicago,IL,60623,3923,COOK,Grocery Store,41.846367,-87.712669,NA,NA,89361,"c(-87.712669, 41.846367)"
1101873,Whole Foods Market 10465,115 Mack Ave,NA,Detroit,MI,48201,2415,WAYNE,Super Store,42.348061,-83.056946,NA,NA,90036,"c(-83.056946, 42.348061)"
1049188,Carniceria La Hacienda No. 2 Inc,3629 W 63rd St,NA,Chicago,IL,60629,4020,COOK,Supermarket,41.778751,-87.714218,NA,NA,90400,"c(-87.714218, 41.778751)"
1441440,Yenat Enjera,1530 E McDowell Rd,NA,Phoenix,AZ,85006,2939,MARICOPA,Grocery Store,33.466042,-112.04865,NA,NA,91014,"c(-112.04865, 33.466042)"
1577500,Hook Market Inc,10600 W 7 Mile Rd,NA,Detroit,MI,48221,1969,WAYNE,Grocery Store,42.431595,-83.167976,NA,NA,91334,"c(-83.167976, 42.431595)"
893417,Target Store 1437,2939 Addison,NA,Chicago,IL,60618,4635,COOK,Super Store,41.946568,-87.701866,NA,NA,91895,"c(-87.701866, 41.946568)"
894073,Groceries Flores,5200 S California Ave,NA,Chicago,IL,60632,2242,COOK,Grocery Store,41.799034,-87.694244,NA,NA,91964,"c(-87.694244, 41.799034)"
929093,Las Isabeles Grocery,2700 S Central Park Ave,NA,Chicago,IL,60623,4632,COOK,Grocery Store,41.842499,-87.714767,NA,NA,92185,"c(-87.714767, 41.842499)"
1061541,Costco Wholesale 1107,1430 S Ashland Ave,NA,Chicago,IL,60608,2040,COOK,Super Store,41.862335,-87.666359,NA,NA,92321,"c(-87.666359, 41.862335)"
868610,Grocer Farm Market,3435 2nd Ave,NA,Detroit,MI,48201,2358,WAYNE,Grocery Store,42.343765,-83.062828,NA,NA,93028,"c(-83.062828, 42.343765)"
866926,Safeway 2821,3800 W Happy Valley Rd,NA,Phoenix,AZ,85310,    ,MARICOPA,Supermarket,33.712906,-112.13949,NA,NA,93310,"c(-112.13949, 33.712906)"
1586210,Akwaba African & Caribbean Market Llc,21308 W McNichols Rd,NA,Detroit,MI,48219,3974,WAYNE,Grocery Store,42.415054,-83.250977,NA,NA,93888,"c(-83.250977, 42.415054)"
869247,ALDI 77069 77069,6621 S Cottage Grove Ave,NA,Chicago,IL,60637,4126,COOK,Supermarket,41.774281,-87.605751,NA,NA,94658,"c(-87.605751, 41.774281)"
870388,Windy City,1756 W Chicago Ave,NA,Chicago,IL,60622,5012,COOK,Grocery Store,41.896076,-87.671417,NA,NA,94928,"c(-87.671417, 41.896076)"
1442483,Jordan First Mini Mart Inc,3608 W Chicago Ave,NA,Chicago,IL,60651,3933,COOK,Grocery Store,41.895725,-87.716759,NA,NA,95596,"c(-87.716759, 41.895725)"
895023,M & S Food Market Inc,5615 W Madison St,NA,Chicago,IL,60644,3938,COOK,Grocery Store,41.879963,-87.765495,NA,NA,95909,"c(-87.765495, 41.879963)"
895091,First Choice Market,3019 E 91st St,NA,Chicago,IL,60617,4302,COOK,Supermarket,41.73003,-87.550323,NA,NA,95996,"c(-87.550323, 41.73003)"
1136361,Mariano's 8527,2021 W Chicago Ave,NA,Chicago,IL,60622,5549,COOK,Super Store,41.895901,-87.677963,NA,NA,97162,"c(-87.677963, 41.895901)"
